"sep=	"
Document type	Open Access	Number	Authors countries	Authors	Title	Journal title	Volume	Pages	Year	Beamline(s)	Facility used	Proposal number	DOI	DOI added	WoS Number
Journal article		ESRF12TO131	France (not ESRF)/France (ESRF)	Toumi M.Y., Benmarouane A., Bonnefoy H., Buslaps T., Lodini A., Honkimäki V.	Residual stress analysis of stellite-coated forging tool steel using synchrotron radiation diffraction	Materials Science Forum	706-709	1696-1701	2012	ID15A_HEX	ESRF (Grenoble)		10.4028/www.scientific.net/MSF.706-709.1696		WOS:000308517301017
Journal article		ESRF12TS548	Norway/France (ESRF)/Italy	Tsakoumis N.E., Voronov A., Rønning M., van Beek W., Borg Ø., Rytter E., Holmen A.	Fischer-Tropsch synthesis: An XAS/XRPD combined in situ study from catalyst activation to deactivation	Journal of Catalysis	291	138-148	2012	BM1B	ESRF (Grenoble)		10.1016/j.jcat.2012.04.018		WOS:000306779600018
Journal article		ESRF12TU841	France (ESRF)/France (not ESRF)	Turbin-Orger A., Boller E., Chaunier L., Chiron H., Della Valle G., Réguerre A.L.	Kinetics of bubble growth in wheat flour dough during proofing studied by computed X-ray micro-tomography	Journal of Cereal Science	56	676-683	2012	ID19	ESRF (Grenoble)		10.1016/j.jcs.2012.08.008		WOS:000311594700022
Journal article		ESRF12UH107	France (not ESRF)/Czech Republic/Spain/France (ESRF)	Uhlír V., Vogel J., Rougemaille N., Fruchart O., Ishaque Z., Cros V., Camarero J., Cezar J.C., Sirotti F., Pizzini S.	Current-induced domain wall motion and magnetization dynamics in CoFeB/Cu/Co nanostripes	Journal of Physics Condensed Matter	24	024213-1-024213-9	2012	ID8	ESRF (Grenoble)/Soleil (Orsay)		10.1088/0953-8984/24/2/024213		WOS:000298543300014
Journal article		ESRF12UM783	Germany/France (ESRF)/Spain	Umbach T.R., Bernien M., Hermanns C.F., Krüger A., Sessi V., Fernandez-Torrente I., Stoll P., Pascual J.I., Franke K.J., Kuch W.	Ferromagnetic coupling of mononuclear Fe centers in a self-assembled metal-organic network on Au(111)	Physical Review Letters	109	267207-1-267207-5	2012	ID8	ESRF (Grenoble)		10.1103/PhysRevLett.109.267207		WOS:000312846800036
Journal article		ESRF12VA629	France (ESRF)/Italy/Spain	van Beek W., Emerich H., Urakawa A., Palin L., Milanesio M., Caliandro R., Viterbo D., Chernyshov D.	Untangling diffraction intensity: Modulation enhanced diffraction on ZrO2 powder	Journal of Applied Crystallography	45	738-747	2012	BM1B	ESRF (Grenoble)		10.1107/S0021889812018109		WOS:000306648300013
Journal article		ESRF12VA386	The Netherlands/France (ESRF)	van den Bruele F.J., de Poel W., Sturmans H.W.M., Pintea S., de Gelder R., Wermeille D., Jurícek M., Rowan A.E., van Enckevort W.J.P., Vlieg E.	Monolayer and aggregate formation of a modified phthalocyanine on mica determined by a delicate balance of surface interactions	Surface Science	606	830-835	2012	ID3	ESRF (Grenoble)		10.1016/j.susc.2012.01.019		WOS:000302522500011
Journal article		ESRF12VA763	Belgium/The Netherlands/France (not ESRF)/France (ESRF)/Germany	van der Snickt G., Janssens K., Dik J., De Nolf W., Vanmeert F., Jaroszewicz J., Cotte M., Falkenberg G., van der Loeff L.	Combined use of synchrotron radiation based micro-X-ray fluorescence, micro-X-ray diffraction, micro-X-ray absorption near-edge, and micro-Fourier transform infrared spectroscopies for revealing an alternative degradation pathway of the pgment cadmium yellow in a painting by Van Gogh	Analytical Chemistry	84	10221-10228	2012	ID21	ESRF (Grenoble)/PETRA III/HASYLAB (Hambourg)		10.1021/ac3015627		WOS:000311815300013
Journal article		ESRF12VA282	France (ESRF)/France (not ESRF)/The Netherlands/UK	van Kan Parker M., Sanloup C., Sator N., Guillot B., Tronche E.J., Perrillat J.P., Mezouar M., Rai K.N., van Westrenen W.	Neutral buoyancy of titanium-rich melts in the deep lunar interior	Nature Geoscience	5	186-189	2012	ID27	ESRF (Grenoble)		10.1038/ngeo1402		WOS:000300879000011
Journal article		ESRF12VA456	Hungary/Germany/France (ESRF)	Varga Z., Wacha A., Vainio U., Gummel J., Bóta A.	Characterization of the PEG layer of sterically stabilized liposomes: A SAXS study	Chemistry and Physics of Lipids	165	387-392	2012	ID2	ESRF (Grenoble)	SC-3269	10.1016/j.chemphyslip.2011.12.011		WOS:000304793900005
Journal article		ESRF12VE750	France (ESRF)/Sweden	Vegelius J.R., Kvashnina K.O., Hollmark H., Klintenberg M., Kvashnin Y.O., Soroka I.L., Werme L., Butorin S.M.	X-ray spectroscopic study of Cu2S, CuS, and copper films exposed to Na2S solutions	Journal of Physical Chemistry C	116	22293-22300	2012	ID26	ESRF (Grenoble)/MAX-Lab (Lund)		10.1021/jp302390c		WOS:000310121000023
Journal article		ESRF12VE723	Sweden/France (ESRF)	Vegelius J.R., Kvashnina K.O., Klintenberg M., Soroka I.L., Butorin S.M.	Cu Kβ2,5 X-ray emission spectroscopy as a tool for characterization of monovalent copper compounds	Journal of Analytical Atomic Spectrometry	27	1882-1888	2012	ID26	ESRF (Grenoble)		10.1039/c2ja30095h		WOS:000310479900006
Journal article		ESRF12VE610	Slovakia/France (ESRF)	Végsö K., Šiffalovič P., Majková E., Jergel M., Benkovicova M., Kocsis T., Weis M., Luby S., Nygård K., Konovalov O.	Nonequilibrium phases of nanoparticle Langmuir films	Langmuir	28	10409-10414	2012	ID10B/ID10_Surf	ESRF (Grenoble)	SI-2250	10.1021/la301764t		WOS:000306441100013
Journal article		ESRF12VE449	South Africa/France (ESRF)/France (not ESRF)	Venter A.M., Pirling T., Buslaps T., Oladijo O.P., Steuwer A., Ntsoane T.P., Cornish L.A., Sacks N.	Systematic investigation of residual strains associated with WC-Co coatings thermal sprayed onto metal substrates	Surface & Coatings Technology	206	4011-4020	2012	ID15A_HEX	ESRF (Grenoble)		10.1016/j.surfcoat.2012.03.081		WOS:000305662400027
Journal article		ESRF12VE547	France (not ESRF)/France (ESRF)	Vergnat C., Landais V., Combet J., Vorobiev A., Konovalov O., Legrand J.F., Brinkmann M.	Comparing the growth of a molecular semiconductor on amorphous and semi-crystalline polycarbonate substrates	Organic Electronics	13	1594-1601	2012	ID10B/ID10_Surf	ESRF (Grenoble)		10.1016/j.orgel.2012.04.031		WOS:000306107200016
Journal article	OA	ESRF12VE493	Italy/France (ESRF)	Verna A., Davidson B.A., Mirone A., Nannarone S.	The influence of surface roughness in X-ray resonant magnetic reflectivity experiments	European Physical Journal Special Topics	208	165-175	2012		ESRF (Grenoble)		10.1140/epjst/e2012-01617-0		WOS:000305404200017
Journal article		ESRF12VE434	France (ESRF)/France (not ESRF)	Veronesi G., Brun E., Fayard B., Cotte M., Carrière M.	Structural properties of rutile TiO2 nanoparticles accumulated in a model of gastrointestinal epithelium elucidated by micro-beam x-ray absorption fine structure spectroscopy	Applied Physics Letters	100	214101-1-214101-4	2012	ID21	ESRF (Grenoble)		10.1063/1.4720172		WOS:000304489900096
Journal article		ESRF12VI200	Belgium/France (ESRF)/France (not ESRF)	Vicente J., Daurelle J.V., Brossard G., Blom A., Douteur A., Delmotte Y., Brun E.	Impact of different confluent fluid streams viscosities on interconnected porous static mixer device	Chemical Engineering Science	72	172-178	2012	ID19	ESRF (Grenoble)		10.1016/j.ces.2011.12.034		WOS:000300705900016
Journal article		ESRF13VI364	France (ESRF)	Villain J.	Shaken sand, stress and test particles	Poudres et Grains	20	29-36	2012						
Journal article		ESRF12VI362	France (ESRF)	Villain J.	Symmetry and group theory throughout physics	EPJ Web of Conferences	22	00002-1-00002-20	2012				10.1051/epjconf/20122200002		WOS:000307509600001
Journal article		ESRF12VI633	France (ESRF)/France (not ESRF)	Villanova J., Maurice C., Micha J.S., Bleuet P., Sicardy O., Fortunier R.	Multiscale measurements of residual strains in a stabilized zirconia layer	Journal of Applied Crystallography	45	926-935	2012	BM32	ESRF (Grenoble)		10.1107/S0021889812028427		WOS:000309072500007
Journal article		ESRF12VI636	France (ESRF)	Villanova J., Segura-Ruiz J., Lafford T., Martínez-Criado G.	Synchrotron microanalysis techniques applied to potential photovoltaic materials	Journal of Synchrotron Radiation	19	521-524	2012	ID22	ESRF (Grenoble)		10.1107/S0909049512021383		WOS:000305529100008
Journal article		ESRF12VI379	The Netherlands/France (ESRF)/France (not ESRF)/USA	Villa-Gomez D.K., Papirio S., van Hullebusch E.D., Farges F., Nikitenko S., Kramer H., Lens P.N.L.	Influence of sulfide concentration and macronutrients on the characteristics of metal precipitates relevant to metal recovery in bioreactors	Bioresource Technology	110	26-34	2012	BM26A	ESRF (Grenoble)		10.1016/j.biortech.2012.01.041		WOS:000305852700004
Journal article		ESRF12VI812	USA/Italy/France (ESRF)	Vilmercati P., Fedorov A., Bondino F., Offi F., Panaccione G., Lacovig P., Simonelli L., McGuire M.A., Sefat A.S.M., Mandrus D., Sales B.C., Egami T., Ku W., Mannella N.	Itinerant electrons, local moments, and magnetic correlations in the pnictide superconductors CeFeAsO1-xFx and Sr(Fe1-x)Cox2As2	Physical Review B	85	220503-1-220503-6	2012	ID16	ESRF (Grenoble)		10.1103/PhysRevB.85.220503		WOS:000305531200001
Journal article		ESRF12VL589	Greece/Sweden/France (ESRF)/Germany/USA	Vlachos A., Pappas S.D., Kapaklis V., Karoutsos V., Kordatos A., Wilhelm F., Rogalev A., Fumagalli P., Poulopoulos P., Velgakis M.J., Politis C.	Magnetic properties of textured CoPd nanocrystalline thin films	Journal of Nanoscience and Nanotechnology	12	6240-6247	2012	ID12	ESRF (Grenoble)		10.1166/jnn.2012.6441		WOS:000308379900012
Journal article		ESRF12VO718	France (ESRF)/France (not ESRF)	von Stetten D., Batot G.O., Noirclerc-Savoye M., Royant A.	Alteration of fluorescent protein spectroscopic properties upon cryoprotection	Acta Crystallographica D	68	1578-1583	2012	ID29	ESRF (Grenoble)		10.1107/S0907444912037900		WOS:000310069500016
Journal article		ESRF12VO608	France (ESRF)/France (not ESRF)/The Netherlands	von Stetten D., Noirclerc-Savoye M., Goedhart J., Gadella Jr T.W.J., Royant A.	Structure of a fluorescent protein from Aequorea victoria bearing the obligate-monomer mutation A206K	Acta Crystallographica F	68	878-882	2012	ID29	ESRF (Grenoble)		10.1107/S1744309112028667		WOS:000307217700006
Journal article		ESRF12VU442	The Netherlands/France (ESRF)/Finland	Vukovic I., Voortman T.P., Hermida-Merino D., Portale G., Hiekkataipale P., Ruokolainen J., ten Brinke G., Loos K.	Double gyroid network morphology in supramolecular diblock copolymer complexes	Macromolecules	45	3503-3512	2012	BM26B	ESRF (Grenoble)		10.1021/ma300273f		WOS:000303083900025
Journal article		ESRF12WA654	Sweden/France (ESRF)/France (not ESRF)	Wahlgren W.Y., Omran H., von Stetten D., Royant A., van der Post S., Katona G.	Structural characterization of bacterioferritin from Blastochloris viridis	PloS One	7	e46992-1-e46992-13	2012	ID29/ID14-4	ESRF (Grenoble)/DIAMOND (Didcot)		10.1371/journal.pone.0046992		WOS:000309889400042
Journal article		ESRF12WA438	France (not ESRF)/Germany/Romania/France (ESRF)	Wallez G., Raison P.E., Dacheux N., Clavier N., Bykov D., Delevoye L., Popa K., Bregiroux D., Fitch A.N., Konings R.J.M.	Triclinic-cubic phase transition and negative expansion in the actinide IV (Th, U, Np, Pu) diphosphates	Inorganic Chemistry	51	4314-4322	2012	ID31	ESRF (Grenoble)		10.1021/ic300036y		WOS:000302186600052
Journal article		ESRF12WA162	Belgium/France (ESRF)	Wang H., Cuppens J., Biermans E., Bals S., Fernandez-Ballester L., Kvashnina K.O., Bras W., Van Bael M.J., Temst K., Vantomme A.	Tuning of the size and the lattice parameter of ion-beam synthesized Pb nanoparticles embedded in Si	Journal of Physics D	45	035301-1-035301-7	2012	BM26B	ESRF (Grenoble)		10.1088/0022-3727/45/3/035301		WOS:000299308400008
Journal article		ESRF12WA594	Poland/Germany/France (ESRF)/France (not ESRF)	Wardecki D., Przenioslo R., Bukowski M., Hempelmann R., Fitch A.N., Convert P.	Influence of the crystalline microstructure on the magnetic ordering of nanocrystalline chromium	Physical Review B	86	064410-1-064410-5	2012	ID31	ESRF (Grenoble)		10.1103/PhysRevB.86.064410		WOS:000307271000006
Article from Conference in a Book		ESRF12WE413	Germany/France (ESRF)	Weber O., Rack A., Schulz M.	Effect of moulding parameters on the local particle density and particle size distribution in micro metal parts					ID19	ESRF (Grenoble)				
Journal article		ESRF12WE596	Germany/France (ESRF)	Weinhausen B., Nolting J.F., Olendrowitz C., Langfahl-Klabes J., Reynolds M., Salditt T., Köster S.	X-ray nano-diffraction on cytoskeletal networks	New Journal of Physics	14	085013-1-085013-15	2012	ID13	ESRF (Grenoble)		10.1088/1367-2630/14/8/085013		WOS:000307837200004
Journal article		ESRF12WA220	France (ESRF)/France (not ESRF)	Weisbecker P., Leyssale J.M., Fischer H.E., Honkimäki V., Lalanne M., Vignoles G.L.	Microstructure of pyrocarbons from pair distribution function analysis using neutron diffraction	Carbon	50	1563-1573	2012	ID15B_HEX	ESRF (Grenoble)		10.1016/j.carbon.2011.11.035		WOS:000301007800013
Journal article		ESRF12WE700	Austria/Belgium/France (ESRF)	Werzer O., Boucher N., De Silva J.P., Gbabode G., Geerts Y.H., Konovalov O., Moser A., Novák J., Resel R., Sferrazza M.	Interface induced crystal structures of dioctyl-terthiophene thin films	Langmuir	28	8530-8536	2012	ID10B/ID10_Surf	ESRF (Grenoble)		10.1021/la301213d		WOS:000304783300030
Journal article		ESRF12WE509	France (ESRF)/France (not ESRF)/USA	Westfall C.S., Zubieta C., Herrmann J., Kapp U., Nanao M.H., Jez J.M.	Structural basis for prereceptor modulation of plant hormones by GH3 proteins	Science	336	1708-1711	2012	BM14/ID23-2	ESRF (Grenoble)/APS (Argonne)		10.1126/science.1221863		WOS:000305794500051
Journal article		ESRF12WH339	France (ESRF)/France (not ESRF)/UK	Wheeler M.J., Russi S., Bowler M.G., Bowler M.W.	Measurement of the equilibrium relative humidity for common precipitant concentrations: Facilitating controlled dehydration experiments	Acta Crystallographica F	68	111-114	2012		ESRF (Grenoble)		10.1107/S1744309111054029		WOS:000298951400027
Journal article		ESRF12WH254	Australia/UK/France (ESRF)	Whittle K.R., Hyatt N.C., Smith K.L., Margiolaki I., Berry F.J., Knight K.S., Lumpkin G.R.	Combined neutron and X-ray diffraction determination of disorder in doped zirconolite-2M	American Mineralogist	97	291-298	2012	ID31	ESRF (Grenoble)		10.2138/am.2012.3848		WOS:000300209500005
Journal article		ESRF12WI521	France (ESRF)/Germany/USA	Wilke M., Schmidt C., Dubrail J., Appel K., Borchert M., Kvashnina K., Manning C.E.	Zircon solubility and zirconium complexation in H2O+Na2O+SiO2±Al2O3 fluids at high pressure and temperature	Earth and Planetary Science Letters	349-350	15-25	2012	ID26	ESRF (Grenoble)/HASYLAB (Hambourg)		10.1016/j.epsl.2012.06.054		WOS:000309486500003
Journal article		ESRF12WI837	France (ESRF)/Sweden/Poland	Wilkinson K., Ekstrand-Hammarström B., Ahlinder L., Guldevall K., Pazik R., Kepinski L., Kvashnina K.O., Butorin S.M., Brismar H., Önfelt B., Österlund L., Seisenbaeva G.A., Kessler V.G.	Visualization of custom-tailored iron oxide nanoparticles chemistry, uptake, and toxicity	Nanoscale	4	7383-7393	2012	ID26	ESRF (Grenoble)		10.1039/c2nr32572a		WOS:000310978900015
Journal article		ESRF12WI347	Germany/France (ESRF)	Williams S.H., Hilger A., Kardjilov N., Manke I., Strobl M., Douissard P.A., Martin T., Riesemeier H., Banhart J.	Detection system for microimaging with neutrons	Journal of Instrumentation	7	P02014-1-P02014-25	2012		ESRF (Grenoble)		10.1088/1748-0221/7/02/P02014		WOS:000303940900080
Journal article		ESRF12WO665	Poland/Germany/France (ESRF)	Wojciechowski K., Gutberlet T., Konovalov O.	Anion-specificity at water-air interface probed by total reflection X-ray fluorescence (TRXF)	Colloids and Surfaces A	413	184-190	2012	ID10B/ID10_Surf	ESRF (Grenoble)		10.1016/j.colsurfa.2012.06.045		WOS:000310184400030
Journal article		ESRF12WO710	Germany/France (ESRF)	Woodland A.B., Frost D.J., Trots D.M., Klimm K., Mezouar M.	In situ observation of the breakdown of magnetite (Fe3O4) to Fe4O5 and hematite at high pressures and temperatures	American Mineralogist	97	1808-1811	2012	ID27	ESRF (Grenoble)		10.2138/am.2012.4270		WOS:000309645500029
Journal article		ESRF12WO635	UK/France (ESRF)	Wooldridge J., Ryding S., Brown S., Burnett T.L., Cain M.G., Cernik R., Hino R., Stewart M., Thompson P.	Simultaneous measurement of X-ray diffraction and ferroelectric polarization data as a function of applied electric field and frequency	Journal of Synchrotron Radiation	19	710-716	2012	BM28	ESRF (Grenoble)		10.1107/S0909049512025782		WOS:000307700100008
Journal article		ESRF12WR527	France (ESRF)/Norway/The Netherlands	Wragg D.S., O'Brien M.G., Bleken F.L., Di Michiel M., Olsbye U., Fjellvåg H.	Watching the methanol-to-olefin process with time- and space-resolved high-energy operando X-ray diffraction	Angewandte Chemie International Edition	51	7956-7959	2012	ID15B_HEX	ESRF (Grenoble)		10.1002/anie.201203462		WOS:000307215600018
Book chapter		ESRF13WR586	France (ESRF)	Wright J.P.	Proteins and powders: Technical developments	NATO Science for Peace and Security Series B : Physics and Biophysics		125-135	2012	ID11/ID31	ESRF (Grenoble)		10.1007/978-94-007-5580-2_12		
Journal article		ESRF12WU698	Singapore/China/France (ESRF)	Wu D., Jiang S., Bowler M.W., Song H.	Crystal structures of Lsm3, Lsm4 and Lsm5/6/7 from Schizosaccharomyces pombe	PloS One	7	e36768-1-e36768-12	2012	ID23-1	ESRF (Grenoble)		10.1371/journal.pone.0036768		WOS:000305341200017
Journal article		ESRF12WU733	Norway/Sweden/Spain/France (ESRF)/Bulgaria	Wuxiuer Y., Morgunova E., Cols N., Popov A., Karshikoff A., Sylte I., Gonzàlez-Duarte R., Ladenstein R., Winberg J.O.	An intact eight-membered water chain in drosophilid alcohol dehydrogenases is essential for optimal enzyme activity	FEBS Journal	279	2940-2956	2012	ID23-1	ESRF (Grenoble)		10.1111/j.1742-4658.2012.08675.x		WOS:000306735500012
Journal article		ESRF12XU260	Germany/France (ESRF)	Xu F., Helfen L., Baumbach T., Suhonen H.	Comparison of image quality in computed laminography and tomography	Optics Express	20	794-806	2012	ID22	ESRF (Grenoble)		10.1364/OE.20.000794		WOS:000300057700011
