"sep=	"
Document type	Open Access	Number	Authors countries	Authors	Title	Journal title	Volume	Pages	Year	Beamline(s)	Facility used	Proposal number	DOI	DOI added	WoS Number
Journal article		ESRF02DE1722	Belgium	Declercq J.P., Evrard C.	A twinned monoclinic crystal form of human peroxiredoxin 5 with eight molecules in the asymmetric unit	Acta Crystallographica D	57	1829-1835	2001	BM30A	ESRF (Grenoble)		10.1107/S0907444901015475		WOS:000172322000009
Journal article		ESRF01DE1209	UK	Dekadjevi D.T., Ryan P.A., Hickey B.J., Fulthorpe B.D., Tanner B.K.	Experimental evidence for electron channeling in Fe/Au(100) superlattices	Physical Review Letters	86	5787-5790	2001	BM28	ESRF (Grenoble)		10.1103/PhysRevLett.86.5787		WOS:000169373000037
Journal article		ESRF06DE9001	France (not ESRF)	Delahaye J., Berger C.	Scaling of the conductivity in icosahedral Al-Pd-Re metallic samples	Physical Review B	64	094203-1-094203-7	2001		ESRF (Grenoble)		10.1103/PhysRevB.64.094203		WOS:000170726000044
Journal article		ESRF03DE1982	UK	Delarbre L., Stevenson C.E.M., White D.J., Mitchenall L.A., Pau R.N., Lawson D.M.	Two crystal structures of the cytoplasmic molybdate-binding protein ModG suggest a novel cooperative binding mechanism and provide insights into ligand-binding specificity	Journal of Molecular Biology	308	1063-1079	2001	ID14-2/ID14-3	ESRF (Grenoble)/HASYLAB (Hambourg)		10.1006/jmbi.2001.4636		WOS:000169014500017
Journal article		ESRF02DE1190	France (not ESRF)/Italy	Della Longa S., Arcovito A., Girasole M., Hazemann J.L., Benfatto M.	Quantitative analysis of X-ray absorption near edge structure data by a full multiple scattering procedure: The Fe-CO geometry in photolyzed carbonmonoxy-myoglobin single crystal	Physical Review Letters	87	155501-1-155501-4	2001	BM32	ESRF (Grenoble)		10.1103/PhysRevLett.87.155501		WOS:000171479600022
Article from Conference in a Journal		ESRF04DE1306	France (not ESRF)	Delpierre P., Bérar J.F., Blanquart L., Caillot B., Clémens J.C., Mouget C.	X-ray pixel detector for crystallography	IEEE Transactions on Nuclear Science	48	987-991	2001	BM2A	ESRF (Grenoble)		10.1109/23.958710		WOS:000171660300008
Journal article		ESRF02DE1141	Japan/UK	Denning M.S., Dennis T.J.S., Rosseinsky M.J., Shinohara H.	K3+deltaC84. Higher fullerene analogues of the A3C60 superconductors	Chemistry of Materials	13	4753-4759	2001	BM16	ESRF (Grenoble)		10.1021/cm010595c		WOS:000172889300055
Journal article		ESRF06DE1248	France (not ESRF)	Deschamps A., David L., Nicolas M., Bley F., Livet F., Séguéla R., Simon J.P., Vigier G., Werenskiold J.C.	Recent developments in small-angle X-ray scattering for the study of metals and polymers	Advanced Engineering Materials	3	579-586	2001	BM2A/BM2B	ESRF (Grenoble)		10.1002/1527-2648(200108)3:8<579::AID-ADEM579>3.0.CO;2-R		WOS:000170625300010
Journal article		ESRF02DE1271	Canada/France (not ESRF)	Deschamps A., Militzer M., Poole W.J.	Precipitation kinetics and strengthening of a Fe-0.8wt% Cu alloy	ISIJ International	41	196-205	2001	BM2A	ESRF (Grenoble)			10.2355/isijinternational.41.196	WOS:000167015400015
Journal article		ESRF02DE1341	France (not ESRF)	Dessen A., Mouz N., Gordon E., Hopkins J., Dideberg O.	Crystal structure of PBP2x from a highly penicillin-resistant Streptococcus pneumoniae clinical isolate. A mosaic framework containing 83 mutations	Journal of Biological Chemistry	276	45106-45112	2001	ID14	ESRF (Grenoble)			10.1074/jbc.M107608200	WOS:000172406700101
Article from Conference in a Journal		ESRF02DI1201	Italy	Di Cicco A., Taglienti M., Minicucci M., Filipponi A.	Local structure of liquid and solid silver halides probed by XAFS	Journal of Synchrotron Radiation	8	761-763	2001	BM29	ESRF (Grenoble)			10.1107/S0909049500016940	WOS:000167298100224
Article from Conference in a Book		ESRF03DI1940	Belgium/Italy	Di Fabrizio E., Nottola A., Cabrini S., Romanato F., Vaccari L., Massimi A.	Zone plate for X-ray applications	Proceedings SPIE	4145	317-324	2001	ID21	ESRF (Grenoble)				
Journal article		ESRF01DI1258	USA	Dilmanian F.A., Morris G.M., Le Duc G., Huang X., Ren B., Bacarian T., Allen J.C., Kalef-Ezra J., Orion I., Rosen E.M., Sandhu T., Sathe P., Wu X.Y., Zhong Z., Shivaprasad H.L.	Response of avian embryonic brain to spatially segmented X-ray microbeams	Cellular and Molecular Biology	47	485-494	2001	ID17	ESRF (Grenoble)				WOS:000169468600013
Journal article		ESRF02DI1665	France (not ESRF)/UK	Diprose J.M., Burroughs J.N., Sutton G.C., Goldsmith A., Gouet P., Malby R., Overton I., Zientara S., Mertens P.P.C., Stuart D.I., Grimes J.M.	Translocation portals for the substrates and products of a viral transcription complex: The bluetongue virus core	EMBO Journal	20	7229-7239	2001	ID2/ID14-1/ID14-3/ID14-4	ESRF (Grenoble)			10.1093/emboj/20.24.7229	WOS:000173050700029
Journal article		ESRF02DO1584	Germany	Dobbek H., Svetlitchnyi V., Gremer L., Huber R., Meyer O.	Crystal structure of a carbon monoxide dehydrogenase reveals a [Ni-4Fe-5S] cluster	Science	293	1281-1285	2001	BM14	ESRF (Grenoble)		10.1126/science.1061500		WOS:000170492600029
Journal article		ESRF02DO1422	Germany/Sweden	Dobritzsch D., Schneider G., Schnackerz K.D., Lindqvist Y.	Crystal structure of dihydropyrimidine dehydrogenase, a major determinant of the pharmacokinetics of the anti-cancer drug 5-fluorouracil	EMBO Journal	20	650-660	2001	BM14	ESRF (Grenoble)			10.1093/emboj/20.4.650	WOS:000167087200003
Journal article		ESRF02DO1736	UK	Dodson E.J.	Using electron-microscopy images as a model for molecular replacement	Acta Crystallographica D	57	1405-1409	2001		ESRF (Grenoble)		10.1107/S0907444901013415		WOS:000171202700008
Article from Conference in a Journal		ESRF02DO1208	France (not ESRF)/Germany	Dooryhée E., Hodeau J.L., Nemoz M., Rodriguez J.A., Dubourdieu C., Pantou R., Rosina M., Weiss F., Sénateur J.P., Audier M., Roussel H., Lindner J.	Modeling the diffraction profiles of CVD-grown perovskite oxide superlattices	Journal de Physique IV	11	Pr11-267-Pr11-272	2001	BM2A	ESRF (Grenoble)			10.1051/jp4:20011143	WOS:000173904200044
Article from Conference in a Journal		ESRF03DO1297	Switzerland	Dova E., Goubitz K., Driessen R., Sonneveld E., Chernyshev V., Schenk H.	Structure determination of two organometallic complexes from powder data using grid-search techniques	Materials Science Forum	378-381	798-802	2001	BM1A/BM1B	ESRF (Grenoble)			10.4028/www.scientific.net/MSF.378-381.798	WOS:000172514200133
Journal article		ESRF01DO1110	The Netherlands	Dova E., Goubitz K., Van Langevelde A., Driessen R., Mahabiersing T., Blaauw R., Peschar R., Schenk H.	Structure determination of two metal-organic complexes from high-resolution synchrotron powder diffraction data	Journal of Synchrotron Radiation	8	1186-1190	2001	BM16	ESRF (Grenoble)			10.1107/S0909049501013784	WOS:000171750900004
Journal article		ESRF02DO1626	The Netherlands	Dova E., Stassen A.F., Driessen R.A.J., Sonneveld E., Goubitz K., Peschar R., Haasnoot J.G., Reedijk J., Schenk H.	Structure determination of the [Fe(teec)6](BF4)2 metal complex from laboratory and synchrotron X-ray powder diffraction data with grid-search techniques	Acta Crystallographica B	57	531-538	2001	BM1B	ESRF (Grenoble)		10.1107/S010876810100828X		WOS:000170560200013
Journal article		ESRF01DU1051	France (not ESRF)	Dubourdieu C., Rosina M., Roussel H., Weiss F., Sénateur J.P., Hodeau J.L.	Pulsed liquid-injection metalorganic chemical vapor deposition of (La0.7Sr0.3MnO3/SrTiO3)15 superlattices	Applied Physics Letters	79	1246-1248	2001	BM2A/BM2B			10.1063/1.1398607		WOS:000170590800008
Book chapter		ESRF02DU1366	USA/France (not ESRF)	Dubreuil F., Romet-Lemonne G., Guenoun P., Yang J., Mays J.W., Daillant J.	Structure and buckling of charged diblock copolymer films at liquid interfaces	Advances in Colloid and Interface Science	94	151-165	2001	ID10B	ESRF (Grenoble)		10.1016/S0001-8686(01)00059-8		
Journal article		ESRF02DU1653	France (not ESRF)/Slovakia	Dufour B., Rannou P., Fedorko P., Djurado D., Travers J.P., Pron A.	Effect of plasticizing dopants on spectroscopic properties, supramolecular structure, and electrical transport in metallic polyaniline	Chemistry of Materials	13	4032-4040	2001	BM2A	ESRF (Grenoble)		10.1021/cm001224j		WOS:000172323700039
Journal article		ESRF03DU1117	Czech Republic/Germany	Dušek M., Petrícek V., Wunschel M., Dinnebier R.E., van Smaalen S.	Refinement of modulated structures against X-ray powder diffraction data with JANA2000	Journal of Applied Crystallography	34	398-404	2001	BM16	ESRF (Grenoble)			10.1107/S0021889801003302	WOS:000169538200024
Article from Conference in a Journal		ESRF01ED1153	UK	Edler K.J., Goldar A., Hughes A.V., Roser S.J., Mann S.	Structural studies on surfactant-templated silica films grown at the air/water interface	Microporous and Mesoporous Materials	44-45	661-670	2001	ID10B	ESRF (Grenoble)		10.1016/S1387-1811(01)00247-5		WOS:000169557700079
Journal article		ESRF02EG1726	France (not ESRF)	Egea P.F., Moras D.	Purification and crystallization of the human RXRalpha ligand-binding domain-9-cisRA complex	Acta Crystallographica D	57	434-437	2001	BM14/ID14	ESRF (Grenoble)		10.1107/S0907444901000385		WOS:000167231500014
Article from Conference in a Book		ESRF03EH1261	France (not ESRF)	Ehrburger-Dolle F., Hindermann-Bischoff M., Geissler E., Rochas C., Bley F., Livet F.	Role of fractal features in the structure-property relationships of carbon black filled polymers	Materials Research Society Symposium Proceedings	661	KK7.4.1-KK7.4.10	2001	BM2A/BM2B	ESRF (Grenoble)				
Journal article		ESRF01EH1018	France (not ESRF)	Ehrburger-Dolle F., Hindermann-Bischoff M., Livet F., Bley F., Rochas C., Geissler E.	Anisotropic ultra-small-angle X-ray scattering in carbon black filled polymers	Langmuir	17	329-334	2001	BM2B	ESRF (Grenoble)		10.1021/la001184y		WOS:000166519100013
Journal article		ESRF05EI1250	France (not ESRF)	Eiler S., Gangloff M., Duclaud S., Moras D., Ruff M.	Overexpression, purification, and crystal structure of native ERalpha LBD	Protein Expression and Purification	22	165-173	2001		ESRF (Grenoble)/HASYLAB (Hambourg)/LURE (Orsay)		10.1006/prep.2001.1409		WOS:000169703900002
Journal article		ESRF02EI1278	France (not ESRF)/Germany/Norway	Einarsrud M.A., Nilsen E., Rigacci A., Pajonk G.M., Buathier S., Valette D., Durant M., Chevalier B., Nitz P., Ehrburger-Dolle F.	Strengthening of silica gels and aerogels by washing and aging processes	Journal of Non-Crystalline Solids	285	1-7	2001	BM2A	ESRF (Grenoble)		10.1016/S0022-3093(01)00423-9		WOS:000169410800002
Article from Conference in a Journal		ESRF01EL1115	France (not ESRF)	Elmoutaouakkil A., Salvo L., Maire E., Peix G.	Analyse des structures de mousses metalliques à partir d'images microtomographiques 3D	La Revue de Métallurgie - CIT	Hors serie	85	2001	ID19	ESRF (Grenoble)				
Journal article		ESRF02EN1724	France (not ESRF)	Ennifar E., Walter P., Dumas P.	An efficient method for solving RNA structures: MAD phasing by replacing magnesium with zinc	Acta Crystallographica D	57	330-332	2001	BM30A	ESRF (Grenoble)		10.1107/S0907444900017558		WOS:000166598300035
Journal article		ESRF02EN1420	France (not ESRF)	Ennifar E., Walter P., Ehresmann B., Ehresmann C., Dumas P.	Crystal structures of coaxially stacked kissing complexes of the HIV-1 RNA dimerization initiation site	Nature Structural Biology	8	1064-1068	2001	BM30A/ID14-3	ESRF (Grenoble)		10.1038/nsb727		WOS:000172524300016
Journal article		ESRF03ER1324	Sweden/UK	Erskine P.T., Coates L., Newbold R., Brindley A.A., Stauffer F., Wood S.P., Warren M.J., Cooper J.B., Shoolingin-Jordan P.M., Neier R.	The X-ray structure of yeast 5-aminolaevulinic acid dehydratase complexed with two diacid inhibitors	FEBS Letters	503	196-200	2001	ID14-2/ID14-4	ESRF (Grenoble)		10.1016/S0014-5793(01)02721-1		WOS:000170641000016
Journal article		ESRF03ER1962	UK	Erskine P.T., Newbold R., Brindley A.A., Wood S.P., Shoolingin-Jordan P.M., Warren M.J., Cooper J.B.	The X-ray structure of yeast 5-aminolaevulinic acid dehydratase complexed with substrate and three inhibitors	Journal of Molecular Biology	312	133-141	2001	BM14/ID14-3	ESRF (Grenoble)/HASYLAB (Hambourg)		10.1006/jmbi.2001.4947		WOS:000171047500012
Journal article		ESRF03EY1305	France (not ESRF)	Eymery J., Rieutord F., Fournel F., Buttard D., Moriceau H.	X-ray reflectivity of silicon on insulator wafers	Materials Science in Semiconductor Processing	4	31-33	2001	BM32	ESRF (Grenoble)		10.1016/S1369-8001(00)00158-X		WOS:000167727200008
Journal article		ESRF03FA1957	Germany/USA	Faelber K., Kirchhofer D., Presta L., Kelley R.F., Muller Y.A.	The 1.85 Å resolution crystal structures of tissue factor in complex with humanized fab d3h44 and of free humanized fab d3h44: revisiting the solvation of antigen combining sites	Journal of Molecular Biology	313	83-97	2001	ID14-2	ESRF (Grenoble)/HASYLAB (Hambourg)		10.1006/jmbi.2001.5036		WOS:000171816800007
Journal article		ESRF02FA1045	France (not ESRF)/Hungary/USA	Faigel G., Tegze M., Marchesini S., Belakhovsky M.	X-ray fluorescence holography	Journal of Electron Spectroscopy and Related Phenomena	114-116	1063-1068	2001	ID18/ID22/ID32_HX	ESRF (Grenoble)		10.1016/S0368-2048(00)00392-3		WOS:000167832700164
Journal article		ESRF01FA1023	Belgium/China/Italy	Faraci G., Pennisi A.R., Balerna A., Pattyn H., Koops G.E.J., Zhang G.	Co dimers observed by extended X-ray absorption fine structure spectroscopy	Physical Review Letters	86	3566-3569	2001	BM8	ESRF (Grenoble)		10.1103/PhysRevLett.86.3566		WOS:000168109800027
Journal article		ESRF06FA9004	Italy	Faraci G., Pennisi A.R., Puglisi R., Balerna A., Pollini I.	Confinement of InO3, InO6, and InBO3 clusters in a glass matrix	Physical Review B	65	024101-1-024101-6	2001	BM8	ESRF (Grenoble)		10.1103/PhysRevB.65.024101		WOS:000173213100022
Journal article		ESRF01FA1055	France (not ESRF)/Switzerland	Favre-Nicolin V., Bos S., Lorenzo J.E., Hodeau J.L., Bérar J.F., Monceau P., Currat R., Lévy F., Berger H.	Structural evidence for Ta-tetramerization displacements in the charge-density-wave compound (TaSe4)2I from X-ray anomalous diffractions	Physical Review Letters	87	015502-1-015502-4	2001	BM2A	ESRF (Grenoble)		10.1103/PhysRevLett.87.015502		WOS:000169822900025
Article from Conference in a Journal		ESRF01FD1104	Italy/Spain	Fdez-Gubieda M.L., García-Prieto A., García-Arribas A., Meneghini C., Mobilio S.	Observation of the segregation and the dissolution of the Co and the Cu in CoCu metastable alloys	Journal of Synchrotron Radiation	8	883-885	2001	BM8	ESRF (Grenoble)			10.1107/S0909049501000334	WOS:000167298100265
Journal article		ESRF01FE1025	France (not ESRF)	Ferlat G., San Miguel A., Jal J.F., Soetens J.C., Bopp P.A., Daniel I., Guillot S., Hazemann J.L., Argoud R.	Hydration of the bromine ion in a supercritical 1: 1 aqueous electrolyte	Physical Review B	63	134202-1-134202-9	2001	BM32	ESRF (Grenoble)		10.1103/PhysRevB.63.134202		WOS:000167895000044
Journal article		ESRF02FE1627	France (not ESRF)	Ferrer J.L.	Automated data processing on beamline FIP (BM30A) at ESRF	Acta Crystallographica D	57	1752-1753	2001	BM30A	ESRF (Grenoble)		10.1107/S0907444901013385		WOS:000171778400055
Journal article		ESRF03FE1107	France (not ESRF)	Ferri-Fioni M.L., Schmitt E., Soutourina J., Plateau P., Mechulam Y., Blanquet S.	Structure of crystalline D-Tyr-tRNATyr deacylase. A representative of a new class of tRNA-dependant hydrolases	Journal of Biological Chemistry	276	47285-47290	2001	ID14-1	ESRF (Grenoble)			10.1074/jbc.M106550200	WOS:000172768500082
Journal article		ESRF02FI1428	France (not ESRF)	Fieulaine S., Moréra S., Poncet S., Monedero V., Gueguen-Chaignon V., Galinier A., Janin J., Deutscher J., Nessler S.	X-ray structure of HPr kinase: A bacterial protein kinase with a P-loop nucleotide-binding domain	EMBO Journal	20	3917-3927	2001	ID14-4	ESRF (Grenoble)			10.1093/emboj/20.15.3917	WOS:000170406600004
Journal article		ESRF02FI1913	Australia/France (not ESRF)	Figgis B.N., Sobolev A.N., Kepert C.J., Kurmoo M.	MEM(TCNQ)2 at room temperature and 10  K, and the absence of a spin-Peierls transition	Acta Crystallographica C	57	991-993	2001	ID11	ESRF (Grenoble)		10.1107/S0108270101008794		WOS:000170319500041
Journal article		ESRF01FI1032	Italy	Filipponi A.	EXAFS for liquids	Journal of Physics Condensed Matter	13	R23-R60	2001	BM29			10.1088/0953-8984/13/7/201		WOS:000167308400002
Journal article		ESRF06FI1213	Italy	Filipponi A.	Structural studies of condensed matter under extreme conditions of high pressure and temperature combining X-ray absorption spectroscopy, powder diffraction and temperature scans	Notiziario Neutroni	6	23-29	2001	BM29	ESRF (Grenoble)				
Journal article		ESRF02FI1187	France (not ESRF)	Fiquet G.	Mineral phases of the earth's mantle	Zeitschrift für Kristallographie	216	248-271	2001	ID9/ID30	ESRF (Grenoble)			10.1524/zkri.216.5.248.20374	WOS:000168857000002
Journal article		ESRF02FJ1478	Norway	Fjellvåg H., Akporiaye D.E., Halvorsen E.N., Karlsson A., Kongshaug K.O., Lillerud K.P.	Crystal structure and MAS-NMR study of rehydrated UiO-7	Solid State Sciences	3	603-611	2001	BM1A	ESRF (Grenoble)		10.1016/S1293-2558(01)01175-X		WOS:000170106400009
Journal article		ESRF03FO1105	Japan/UK	Fotinou C., Emsley P., Black I., Ando H., Ishida H., Kiso M., Sinha K.A., Fairweather N.F., Isaacs N.W.	The crystal structure of tetanus toxin Hc fragment complexed with a synthetic GT1b analogue suggests cross-linking between ganglioside receptors and the toxin	Journal of Biological Chemistry	276	32274-32281	2001	ID13	ESRF (Grenoble)			10.1074/jbc.M103285200	WOS:000170613500108
Journal article		ESRF03FR1339	Italy/Switzerland	Franceschi F., Guillemot G., Solari E., Floriani C., Re N., Birkedal H., Pattison P.	Reduction of dioxygen by a dimanganese unit bonded inside a cavity provided by a pyrrole-based dinucleating ligand	Chemistry - A European Journal	7	1468-1478	2001	BM1A/BM1B	ESRF (Grenoble)		10.1002/1521-3765(20010401)7:7<1468::AID-CHEM1468>3.0.CO;2-A		WOS:000167983700014
Journal article		ESRF02FR1633	Germany	Fribourg S., Braun I.C., Izaurralde E., Conti E.	Structural basis for the recognition of a nucleoporin FG repeat by the NTF2-like domain of the TAP/p15 mRNA nuclear export factor	Molecular Cell	8	645-656	2001	ID14-1	ESRF (Grenoble)		10.1016/S1097-2765(01)00348-3		WOS:000171251500019
Article from Conference in a Journal		ESRF02FR1763	France (not ESRF)	Frick B., Gonzalez M.	Five years operation of the second generation backscattering spectrometer IN16--a retrospective, recent developments and plans	Physica B	301	8-19	2001	ID16	ESRF (Grenoble)		10.1016/S0921-4526(01)00492-6		WOS:000169563000003
